LSOA Code,Arson and Criminal Damage,Burglary,Drug Offences,Miscellaneous Crimes Against Society,Possession of Weapons,Public Order Offences,Robbery,Theft,Vehicle Offences,Violence Against the Person,Total_crime
E01002358,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.10344827586206896,0.0,0.10344827586206896,0.1724137931034483,0.5517241379310345,29
E01002359,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.4,0.0,10
E01002360,0.2,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.3333333333333333,15
E01002361,0.04,0.06666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.13333333333333333,0.02666666666666667,0.28,0.18666666666666668,0.24,75
E01002362,0.0,0.15,0.05,0.0,0.0,0.05,0.1,0.1,0.2,0.35,20
E01002363,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.3,10
E01002364,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.625,0.125,8
E01002365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.45454545454545453,11
E01002366,0.0625,0.0625,0.125,0.25,0.0625,0.0,0.0625,0.0,0.3125,0.0625,16
E01002367,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.16666666666666666,18
E01002368,0.0975609756097561,0.04878048780487805,0.0,0.0,0.024390243902439025,0.14634146341463414,0.024390243902439025,0.12195121951219512,0.1951219512195122,0.34146341463414637,41
E01002369,0.0625,0.3125,0.0,0.0,0.0,0.0,0.0,0.0625,0.3125,0.25,16
E01002370,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.034482758620689655,0.0,0.13793103448275862,0.2413793103448276,0.3448275862068966,29
E01002371,0.125,0.25,0.0,0.0,0.0,0.1875,0.0,0.0,0.25,0.1875,16
E01002372,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091,11
E01002373,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.35714285714285715,14
E01002374,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,9
E01002375,0.10526315789473684,0.21052631578947367,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.3157894736842105,19
E01002376,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,9
E01002377,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,7
E01002378,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,4
E01002379,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666,0.2222222222222222,18
E01002380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,11
E01002381,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,10
E01002382,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,7
E01002383,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.3888888888888889,18
E01002384,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,12
E01002385,0.0,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.5555555555555556,0.16666666666666666,18
E01002386,0.021739130434782608,0.13043478260869565,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.5434782608695652,0.043478260869565216,0.21739130434782608,46
E01002387,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,6
E01002388,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,5
E01002389,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,6
E01002390,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.625,8
E01002391,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,11
E01002392,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.44,0.2,25
E01002393,0.09090909090909091,0.4090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,22
E01002394,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.5,0.3,20
E01002395,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,12
E01002396,0.10256410256410256,0.1794871794871795,0.0,0.0,0.0,0.10256410256410256,0.07692307692307693,0.07692307692307693,0.2564102564102564,0.20512820512820512,39
E01002397,0.09859154929577464,0.04225352112676056,0.056338028169014086,0.0,0.014084507042253521,0.1267605633802817,0.056338028169014086,0.2535211267605634,0.04225352112676056,0.30985915492957744,71
E01002398,0.0,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.2777777777777778,0.2777777777777778,18
E01002399,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.42857142857142855,14
E01002400,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.16666666666666666,18
E01002401,0.05128205128205128,0.1794871794871795,0.02564102564102564,0.05128205128205128,0.0,0.07692307692307693,0.0,0.1282051282051282,0.10256410256410256,0.38461538461538464,39
E01002402,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.4117647058823529,17
E01002403,0.17391304347826086,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.17391304347826086,0.34782608695652173,23
E01002404,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.0,0.06451612903225806,0.0,0.03225806451612903,0.16129032258064516,0.45161290322580644,31
E01002405,0.14705882352941177,0.20588235294117646,0.058823529411764705,0.0,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.11764705882352941,0.058823529411764705,0.23529411764705882,34
E01002406,0.0,0.10891089108910891,0.019801980198019802,0.009900990099009901,0.009900990099009901,0.09900990099009901,0.009900990099009901,0.3069306930693069,0.16831683168316833,0.26732673267326734,101
E01002407,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.0,0.061224489795918366,0.0,0.12244897959183673,0.2653061224489796,0.3877551020408163,49
E01002408,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.47619047619047616,21
E01002409,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.5333333333333333,15
E01002410,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.5365853658536586,0.12195121951219512,0.17073170731707318,41
E01002411,0.08,0.16,0.0,0.04,0.0,0.08,0.0,0.12,0.16,0.36,25
E01002412,0.10112359550561797,0.10112359550561797,0.02247191011235955,0.0,0.0,0.056179775280898875,0.02247191011235955,0.29213483146067415,0.033707865168539325,0.3707865168539326,89
E01002413,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.0,0.2857142857142857,0.10714285714285714,0.25,28
E01002414,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.2391304347826087,0.021739130434782608,0.32608695652173914,46
E01002415,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,9
E01002416,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,11
E01002417,0.0,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.0,17
E01002418,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,5
E01002419,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,6
E01002420,0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.46153846153846156,13
E01002421,0.0,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.3076923076923077,13
E01002422,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.5789473684210527,19
E01002423,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.3157894736842105,19
E01002424,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,9
E01002425,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.17391304347826086,0.5217391304347826,23
E01002426,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.2222222222222222,0.16666666666666666,18
E01002427,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,8
E01002428,0.0,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.2727272727272727,11
E01002429,0.0,0.25,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.25,0.16666666666666666,12
E01002430,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,8
E01002431,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5
E01002432,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.027777777777777776,0.3611111111111111,0.16666666666666666,0.16666666666666666,36
E01002433,0.07894736842105263,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.2894736842105263,0.3157894736842105,38
E01002434,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,12
E01002435,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,9
E01002436,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.17391304347826086,0.0,0.30434782608695654,0.17391304347826086,0.21739130434782608,23
E01002437,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.625,0.125,8
E01002438,0.16666666666666666,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,18
E01002439,0.05,0.075,0.0,0.025,0.0,0.125,0.1,0.25,0.125,0.25,40
E01002440,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,13
E01002441,0.2608695652173913,0.08695652173913043,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.043478260869565216,0.21739130434782608,0.2608695652173913,23
E01002442,0.2962962962962963,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.2962962962962963,0.07407407407407407,27
E01002443,0.03389830508474576,0.0847457627118644,0.01694915254237288,0.0,0.0,0.01694915254237288,0.05084745762711865,0.1864406779661017,0.4067796610169492,0.2033898305084746,59
E01002444,0.03826955074875208,0.0066555740432612314,0.024958402662229616,0.30282861896838603,0.009983361064891847,0.03826955074875208,0.0033277870216306157,0.40099833610648916,0.04991680532445923,0.12479201331114809,601
E01002445,0.03333333333333333,0.2,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.5333333333333333,30
E01002446,0.08571428571428572,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.34285714285714286,0.22857142857142856,0.17142857142857143,35
E01002447,0.12727272727272726,0.18181818181818182,0.05454545454545454,0.03636363636363636,0.0,0.09090909090909091,0.01818181818181818,0.12727272727272726,0.21818181818181817,0.14545454545454545,55
E01002448,0.0,0.15625,0.125,0.03125,0.0,0.0625,0.0,0.09375,0.28125,0.25,32
E01002449,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.16666666666666666,0.3055555555555556,0.3055555555555556,36
E01002450,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,10
E01002451,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,7
E01002452,0.0,0.625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,16
E01002453,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.25,16
E01002454,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6111111111111112,18
E01002455,0.2692307692307692,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.11538461538461539,0.19230769230769232,0.34615384615384615,26
E01002456,0.10714285714285714,0.07142857142857142,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.14285714285714285,0.5714285714285714,28
E01002457,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.1,0.25,0.5,20
E01002458,0.05263157894736842,0.2631578947368421,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.47368421052631576,0.10526315789473684,19
E01002459,0.25,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,8
E01002460,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.023809523809523808,0.5,0.023809523809523808,0.30952380952380953,42
E01002461,0.35,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.2,20
E01002462,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,9
E01002463,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.25,0.125,0.25,8
E01002464,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.36363636363636365,11
E01002465,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.29411764705882354,17
E01002466,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,14
E01002467,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,11
E01002468,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,9
E01002469,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,12
E01002470,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.0967741935483871,0.22580645161290322,0.0,0.22580645161290322,0.12903225806451613,0.1935483870967742,31
E01002471,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333,12
E01002472,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.3225806451612903,0.3548387096774194,0.16129032258064516,31
E01002473,0.0,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,11
E01002474,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,7
E01002475,0.08,0.0,0.04,0.0,0.0,0.08,0.04,0.04,0.4,0.32,25
E01002476,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,7
E01002477,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,6
E01002478,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.625,16
E01002479,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.15789473684210525,19
E01002480,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.2,10
E01002481,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.25,0.4166666666666667,12
E01002482,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.35714285714285715,14
E01002483,0.038461538461538464,0.11538461538461539,0.0,0.0,0.038461538461538464,0.11538461538461539,0.0,0.34615384615384615,0.15384615384615385,0.19230769230769232,26
E01002484,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,6
E01002485,0.02631578947368421,0.15789473684210525,0.0,0.02631578947368421,0.0,0.07894736842105263,0.07894736842105263,0.18421052631578946,0.21052631578947367,0.23684210526315788,38
E01002486,0.04878048780487805,0.12195121951219512,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.0,0.24390243902439024,0.17073170731707318,0.34146341463414637,41
E01002487,0.0,0.22727272727272727,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.2727272727272727,0.45454545454545453,22
E01002488,0.05,0.05,0.1,0.0,0.0,0.1,0.05,0.2,0.15,0.3,20
E01002489,0.03636363636363636,0.10909090909090909,0.03636363636363636,0.0,0.0,0.03636363636363636,0.05454545454545454,0.18181818181818182,0.23636363636363636,0.3090909090909091,55
E01002490,0.06451612903225806,0.12903225806451613,0.0,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.5483870967741935,0.16129032258064516,31
E01002491,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.0,0.0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.14285714285714285,0.42857142857142855,28
E01002492,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.17391304347826086,0.21739130434782608,0.34782608695652173,23
E01002493,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.4,15
E01002494,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,11
E01002495,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.21428571428571427,0.35714285714285715,14
E01002496,0.11363636363636363,0.0,0.045454545454545456,0.0,0.0,0.11363636363636363,0.022727272727272728,0.36363636363636365,0.11363636363636363,0.22727272727272727,44
E01002497,0.0625,0.0875,0.0375,0.0125,0.0,0.0625,0.0125,0.3375,0.1875,0.2,80
E01002498,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.3,10
E01002499,0.15,0.2,0.0,0.05,0.0,0.0,0.05,0.15,0.3,0.1,20
E01002501,0.0,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.2,0.06666666666666667,0.2,0.2,15
E01002502,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.08333333333333333,0.1111111111111111,0.4444444444444444,36
E01002503,0.125,0.03125,0.0625,0.0,0.0,0.09375,0.03125,0.15625,0.21875,0.28125,32
E01002504,0.125,0.125,0.1,0.025,0.0,0.025,0.075,0.05,0.3,0.175,40
E01002505,0.03305785123966942,0.01652892561983471,0.01652892561983471,0.024793388429752067,0.008264462809917356,0.0743801652892562,0.04132231404958678,0.5454545454545454,0.10743801652892562,0.1322314049586777,121
E01002506,0.03783783783783784,0.010810810810810811,0.021621621621621623,0.005405405405405406,0.010810810810810811,0.07027027027027027,0.02702702702702703,0.6270270270270271,0.05405405405405406,0.13513513513513514,185
E01002507,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.20833333333333334,24
E01002508,0.1,0.1,0.03333333333333333,0.0,0.0,0.2,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.2,30
E01002509,0.0,0.625,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.0,8
E01002511,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,14
E01002512,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.3333333333333333,18
E01002513,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.4166666666666667,12
E01002514,0.05154639175257732,0.020618556701030927,0.061855670103092786,0.0,0.0,0.061855670103092786,0.020618556701030927,0.5154639175257731,0.07216494845360824,0.1958762886597938,97
E01002515,0.047619047619047616,0.02040816326530612,0.013605442176870748,0.0,0.006802721088435374,0.05442176870748299,0.02040816326530612,0.5578231292517006,0.034013605442176874,0.24489795918367346,147
E01002516,0.09090909090909091,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,11
E01002518,0.21739130434782608,0.17391304347826086,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.21739130434782608,23
E01002519,0.2,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.2,0.4,20
E01002520,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.0,0.0,0.12121212121212122,0.06060606060606061,0.09090909090909091,0.18181818181818182,0.3939393939393939,33
E01002521,0.12781954887218044,0.06766917293233082,0.07518796992481203,0.007518796992481203,0.015037593984962405,0.05263157894736842,0.06015037593984962,0.3383458646616541,0.06015037593984962,0.19548872180451127,133
E01002523,0.0625,0.5,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.25,16
E01002525,0.11538461538461539,0.11538461538461539,0.0,0.0,0.0,0.038461538461538464,0.0,0.11538461538461539,0.15384615384615385,0.46153846153846156,26
E01002526,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.14814814814814814,0.4074074074074074,27
E01002527,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.4,20
E01002528,0.02631578947368421,0.07894736842105263,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.10526315789473684,0.42105263157894735,0.3157894736842105,38
E01002529,0.13953488372093023,0.09302325581395349,0.0,0.06976744186046512,0.0,0.09302325581395349,0.023255813953488372,0.20930232558139536,0.16279069767441862,0.20930232558139536,43
E01002530,0.15384615384615385,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693,0.19230769230769232,0.5,26
E01002531,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,15
E01002532,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.0,0.0,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.3235294117647059,34
E01002533,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,10
E01002534,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6
E01002535,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.0,0.08620689655172414,0.017241379310344827,0.5344827586206896,0.10344827586206896,0.13793103448275862,58
E01002536,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,9
E01002537,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.05263157894736842,19
E01002538,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.2,0.0,0.2,0.0,0.26666666666666666,15
E01002539,0.125,0.375,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,8
E01002540,0.07692307692307693,0.1346153846153846,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.28846153846153844,0.17307692307692307,0.25,52
E01002541,0.0,0.0,0.3157894736842105,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.21052631578947367,0.3157894736842105,19
E01002542,0.09836065573770492,0.11475409836065574,0.01639344262295082,0.0,0.0,0.09836065573770492,0.06557377049180328,0.13114754098360656,0.09836065573770492,0.3770491803278688,61
E01002543,0.034482758620689655,0.1724137931034483,0.034482758620689655,0.0,0.0,0.0,0.0,0.10344827586206896,0.4482758620689655,0.20689655172413793,29
E01002544,0.06060606060606061,0.15151515151515152,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.24242424242424243,0.30303030303030304,0.15151515151515152,33
E01002545,0.125,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.20833333333333334,0.16666666666666666,24
E01002546,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.29411764705882354,17
E01002547,0.0,0.25,0.05,0.0,0.0,0.15,0.0,0.05,0.25,0.25,20
E01002548,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.391304347826087,0.2608695652173913,23
E01002549,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.17391304347826086,0.17391304347826086,23
E01002550,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47619047619047616,21
E01002551,0.10344827586206896,0.06896551724137931,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.034482758620689655,0.2413793103448276,0.41379310344827586,29
E01002552,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,18
E01002553,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.23529411764705882,0.5294117647058824,17
E01002554,0.049019607843137254,0.049019607843137254,0.06862745098039216,0.0,0.0,0.0392156862745098,0.029411764705882353,0.5196078431372549,0.08823529411764706,0.1568627450980392,102
E01002555,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.2647058823529412,0.35294117647058826,34
E01002556,0.125,0.0,0.25,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.375,16
E01002557,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.0,0.041666666666666664,0.16666666666666666,0.0,0.08333333333333333,0.20833333333333334,0.20833333333333334,24
E01002558,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.0,0.0,0.11764705882352941,0.0,0.2647058823529412,0.058823529411764705,0.4117647058823529,34
